rank,number_of_citations,article_number,volume,year,doi_link
15520,7,1425,23,2023,https://doi.org/10.1186/s12889-023-16363-7
15521,7,1389,23,2023,https://doi.org/10.1186/s12889-023-16257-8
15522,7,1381,23,2023,https://doi.org/10.1186/s12889-023-16318-y
15523,7,1378,23,2023,https://doi.org/10.1186/s12889-023-15963-7
15524,7,1370,23,2023,https://doi.org/10.1186/s12889-023-16297-0
15525,7,1369,23,2023,https://doi.org/10.1186/s12889-023-16305-3
15526,7,1304,23,2023,https://doi.org/10.1186/s12889-023-16237-y
15527,7,1264,23,2023,https://doi.org/10.1186/s12889-023-16103-x
15528,7,1250,23,2023,https://doi.org/10.1186/s12889-023-16151-3
15529,7,1238,23,2023,https://doi.org/10.1186/s12889-023-16142-4
15530,7,1226,23,2023,https://doi.org/10.1186/s12889-023-16107-7
15531,7,1214,23,2023,https://doi.org/10.1186/s12889-023-16125-5
15532,7,1190,23,2023,https://doi.org/10.1186/s12889-023-16121-9
15533,7,1188,23,2023,https://doi.org/10.1186/s12889-023-16104-w
15534,7,1182,23,2023,https://doi.org/10.1186/s12889-023-16095-8
15535,7,1168,23,2023,https://doi.org/10.1186/s12889-023-16105-9
15536,7,1161,23,2023,https://doi.org/10.1186/s12889-023-16000-3
15537,7,1151,23,2023,https://doi.org/10.1186/s12889-023-16053-4
15538,7,1114,23,2023,https://doi.org/10.1186/s12889-023-15973-5
15539,7,1024,23,2023,https://doi.org/10.1186/s12889-023-15865-8
15540,7,1009,23,2023,https://doi.org/10.1186/s12889-023-15725-5
15541,7,1002,23,2023,https://doi.org/10.1186/s12889-023-15831-4
15542,7,976,23,2023,https://doi.org/10.1186/s12889-023-15829-y
15543,7,972,23,2023,https://doi.org/10.1186/s12889-023-15809-2
15544,7,969,23,2023,https://doi.org/10.1186/s12889-023-15903-5
15545,7,963,23,2023,https://doi.org/10.1186/s12889-023-15943-x
15546,7,956,23,2023,https://doi.org/10.1186/s12889-023-15777-7
15547,7,888,23,2023,https://doi.org/10.1186/s12889-023-15554-6
15548,7,879,23,2023,https://doi.org/10.1186/s12889-023-15721-9
15549,7,864,23,2023,https://doi.org/10.1186/s12889-023-15762-0
15550,7,856,23,2023,https://doi.org/10.1186/s12889-023-15838-x
15551,7,854,23,2023,https://doi.org/10.1186/s12889-023-15755-z
15552,7,853,23,2023,https://doi.org/10.1186/s12889-023-15808-3
15553,7,844,23,2023,https://doi.org/10.1186/s12889-023-15790-w
15554,7,843,23,2023,https://doi.org/10.1186/s12889-023-15794-6
15555,7,837,23,2023,https://doi.org/10.1186/s12889-023-15638-3
15556,7,836,23,2023,https://doi.org/10.1186/s12889-023-15337-z
15557,7,822,23,2023,https://doi.org/10.1186/s12889-023-15676-x
15558,7,819,23,2023,https://doi.org/10.1186/s12889-023-15693-w
15559,7,816,23,2023,https://doi.org/10.1186/s12889-023-15750-4
15560,7,814,23,2023,https://doi.org/10.1186/s12889-023-15538-6
15561,7,776,23,2023,https://doi.org/10.1186/s12889-023-15651-6
15562,7,768,23,2023,https://doi.org/10.1186/s12889-023-15424-1
15563,7,761,23,2023,https://doi.org/10.1186/s12889-023-15555-5
15564,7,760,23,2023,https://doi.org/10.1186/s12889-023-15628-5
15565,7,752,23,2023,https://doi.org/10.1186/s12889-023-15393-5
15566,7,745,23,2023,https://doi.org/10.1186/s12889-023-15713-9
15567,7,740,23,2023,https://doi.org/10.1186/s12889-023-15629-4
15568,7,722,23,2023,https://doi.org/10.1186/s12889-023-15655-2
15569,7,713,23,2023,https://doi.org/10.1186/s12889-023-15631-w
15570,7,689,23,2023,https://doi.org/10.1186/s12889-023-15517-x
15571,7,684,23,2023,https://doi.org/10.1186/s12889-023-15450-z
15572,7,683,23,2023,https://doi.org/10.1186/s12889-023-15609-8
15573,7,668,23,2023,https://doi.org/10.1186/s12889-023-15567-1
15574,7,653,23,2023,https://doi.org/10.1186/s12889-023-15439-8
15575,7,650,23,2023,https://doi.org/10.1186/s12889-023-15502-4
15576,7,646,23,2023,https://doi.org/10.1186/s12889-023-15552-8
15577,7,639,23,2023,https://doi.org/10.1186/s12889-023-15557-3
15578,7,622,23,2023,https://doi.org/10.1186/s12889-023-15509-x
15579,7,606,23,2023,https://doi.org/10.1186/s12889-023-15495-0
15580,7,588,23,2023,https://doi.org/10.1186/s12889-023-15441-0
15581,7,573,23,2023,https://doi.org/10.1186/s12889-023-15462-9
15582,7,564,23,2023,https://doi.org/10.1186/s12889-022-14716-2
15583,7,546,23,2023,https://doi.org/10.1186/s12889-023-15345-z
15584,7,541,23,2023,https://doi.org/10.1186/s12889-023-15435-y
15585,7,522,23,2023,https://doi.org/10.1186/s12889-023-15428-x
15586,7,507,23,2023,https://doi.org/10.1186/s12889-023-15404-5
15587,7,501,23,2023,https://doi.org/10.1186/s12889-023-15139-3
15588,7,470,23,2023,https://doi.org/10.1186/s12889-023-15391-7
15589,7,409,23,2023,https://doi.org/10.1186/s12889-023-15299-2
15590,7,376,23,2023,https://doi.org/10.1186/s12889-023-15287-6
15591,7,371,23,2023,https://doi.org/10.1186/s12889-023-15221-w
15592,7,352,23,2023,https://doi.org/10.1186/s12889-023-15236-3
15593,7,346,23,2023,https://doi.org/10.1186/s12889-023-15200-1
15594,7,342,23,2023,https://doi.org/10.1186/s12889-023-15191-z
15595,7,308,23,2023,https://doi.org/10.1186/s12889-023-15176-y
15596,7,296,23,2023,https://doi.org/10.1186/s12889-023-15125-9
15597,7,286,23,2023,https://doi.org/10.1186/s12889-023-15156-2
15598,7,225,23,2023,https://doi.org/10.1186/s12889-022-14949-1
15599,7,223,23,2023,https://doi.org/10.1186/s12889-023-14993-5
15600,7,218,23,2023,https://doi.org/10.1186/s12889-023-15074-3
15601,7,215,23,2023,https://doi.org/10.1186/s12889-023-15110-2
15602,7,210,23,2023,https://doi.org/10.1186/s12889-022-14542-6
15603,7,206,23,2023,https://doi.org/10.1186/s12889-022-14933-9
15604,7,199,23,2023,https://doi.org/10.1186/s12889-023-15137-5
15605,7,186,23,2023,https://doi.org/10.1186/s12889-023-15120-0
15606,7,173,23,2023,https://doi.org/10.1186/s12889-023-15085-0
15607,7,164,23,2023,https://doi.org/10.1186/s12889-023-15079-y
15608,7,163,23,2023,https://doi.org/10.1186/s12889-023-15086-z
15609,7,150,23,2023,https://doi.org/10.1186/s12889-023-15063-6
15610,7,133,23,2023,https://doi.org/10.1186/s12889-023-15035-w
15611,7,67,23,2023,https://doi.org/10.1186/s12889-022-14898-9
15612,7,54,23,2023,https://doi.org/10.1186/s12889-022-14911-1
15613,7,43,23,2023,https://doi.org/10.1186/s12889-023-14975-7
15614,7,34,23,2023,https://doi.org/10.1186/s12889-023-14984-6
15615,7,27,23,2023,https://doi.org/10.1186/s12889-022-14944-6
15616,7,5,23,2023,https://doi.org/10.1186/s12889-022-14925-9
15617,7,2,23,2023,https://doi.org/10.1186/s12889-022-14962-4
15618,7,2337,21,2023,https://doi.org/10.1186/s12889-023-15601-2
15619,7,2444,22,2022,https://doi.org/10.1186/s12889-022-14471-4
15620,7,2432,22,2022,https://doi.org/10.1186/s12889-022-14851-w
15621,7,2414,22,2022,https://doi.org/10.1186/s12889-022-14878-z
15622,7,2406,22,2022,https://doi.org/10.1186/s12889-022-14896-x
15623,7,2401,22,2022,https://doi.org/10.1186/s12889-022-14752-y
15624,7,2400,22,2022,https://doi.org/10.1186/s12889-022-14820-3
15625,7,2360,22,2022,https://doi.org/10.1186/s12889-022-14809-y
15626,7,2340,22,2022,https://doi.org/10.1186/s12889-022-14786-2
15627,7,2338,22,2022,https://doi.org/10.1186/s12889-022-14783-5
15628,7,2309,22,2022,https://doi.org/10.1186/s12889-022-14420-1
15629,7,2296,22,2022,https://doi.org/10.1186/s12889-022-14771-9
15630,7,2281,22,2022,https://doi.org/10.1186/s12889-022-14714-4
15631,7,2246,22,2022,https://doi.org/10.1186/s12889-022-14746-w
15632,7,2217,22,2022,https://doi.org/10.1186/s12889-022-14684-7
15633,7,2209,22,2022,https://doi.org/10.1186/s12889-022-14704-6
15634,7,2164,22,2022,https://doi.org/10.1186/s12889-022-14465-2
15635,7,2129,22,2022,https://doi.org/10.1186/s12889-022-14561-3
15636,7,2108,22,2022,https://doi.org/10.1186/s12889-022-14568-w
15637,7,2106,22,2022,https://doi.org/10.1186/s12889-022-14521-x
15638,7,2097,22,2022,https://doi.org/10.1186/s12889-022-14397-x
15639,7,2087,22,2022,https://doi.org/10.1186/s12889-022-14504-y
15640,7,2069,22,2022,https://doi.org/10.1186/s12889-022-14490-1
15641,7,2063,22,2022,https://doi.org/10.1186/s12889-022-14456-3
15642,7,2032,22,2022,https://doi.org/10.1186/s12889-022-14445-6
15643,7,2002,22,2022,https://doi.org/10.1186/s12889-022-14415-y
15644,7,2001,22,2022,https://doi.org/10.1186/s12889-022-14418-9
15645,7,1999,22,2022,https://doi.org/10.1186/s12889-022-14419-8
15646,7,1990,22,2022,https://doi.org/10.1186/s12889-022-14379-z
15647,7,1956,22,2022,https://doi.org/10.1186/s12889-022-14328-w
15648,7,1928,22,2022,https://doi.org/10.1186/s12889-022-14326-y
15649,7,1912,22,2022,https://doi.org/10.1186/s12889-022-14266-7
15650,7,1904,22,2022,https://doi.org/10.1186/s12889-022-14300-8
15651,7,1893,22,2022,https://doi.org/10.1186/s12889-022-14287-2
15652,7,1890,22,2022,https://doi.org/10.1186/s12889-022-14270-x
15653,7,1866,22,2022,https://doi.org/10.1186/s12889-022-14269-4
15654,7,1860,22,2022,https://doi.org/10.1186/s12889-022-14244-z
15655,7,1855,22,2022,https://doi.org/10.1186/s12889-022-14237-y
15656,7,1843,22,2022,https://doi.org/10.1186/s12889-022-14214-5
15657,7,1819,22,2022,https://doi.org/10.1186/s12889-022-14182-w
15658,7,1818,22,2022,https://doi.org/10.1186/s12889-022-14174-w
15659,7,1803,22,2022,https://doi.org/10.1186/s12889-022-14202-9
15660,7,1792,22,2022,https://doi.org/10.1186/s12889-022-14148-y
15661,7,1779,22,2022,https://doi.org/10.1186/s12889-022-14153-1
15662,7,1777,22,2022,https://doi.org/10.1186/s12889-022-14103-x
15663,7,1772,22,2022,https://doi.org/10.1186/s12889-022-14133-5
15664,7,1764,22,2022,https://doi.org/10.1186/s12889-022-14131-7
15665,7,1743,22,2022,https://doi.org/10.1186/s12889-022-14147-z
15666,7,1734,22,2022,https://doi.org/10.1186/s12889-022-14086-9
15667,7,1725,22,2022,https://doi.org/10.1186/s12889-022-14125-5
15668,7,1703,22,2022,https://doi.org/10.1186/s12889-022-14119-3
15669,7,1688,22,2022,https://doi.org/10.1186/s12889-022-14095-8
15670,7,1681,22,2022,https://doi.org/10.1186/s12889-022-14039-2
15671,7,1661,22,2022,https://doi.org/10.1186/s12889-022-14063-2
15672,7,1626,22,2022,https://doi.org/10.1186/s12889-022-14030-x
15673,7,1617,22,2022,https://doi.org/10.1186/s12889-022-13976-2
15674,7,1601,22,2022,https://doi.org/10.1186/s12889-022-14026-7
15675,7,1582,22,2022,https://doi.org/10.1186/s12889-022-14020-z
15676,7,1574,22,2022,https://doi.org/10.1186/s12889-022-13967-3
15677,7,1564,22,2022,https://doi.org/10.1186/s12889-022-13925-z
15678,7,1559,22,2022,https://doi.org/10.1186/s12889-022-13959-3
15679,7,1558,22,2022,https://doi.org/10.1186/s12889-022-13994-0
15680,7,1551,22,2022,https://doi.org/10.1186/s12889-022-13926-y
15681,7,1550,22,2022,https://doi.org/10.1186/s12889-022-13939-7
15682,7,1543,22,2022,https://doi.org/10.1186/s12889-022-13782-w
15683,7,1542,22,2022,https://doi.org/10.1186/s12889-022-13981-5
15684,7,1538,22,2022,https://doi.org/10.1186/s12889-022-13818-1
15685,7,1534,22,2022,https://doi.org/10.1186/s12889-022-13956-6
15686,7,1517,22,2022,https://doi.org/10.1186/s12889-022-13899-y
15687,7,1510,22,2022,https://doi.org/10.1186/s12889-022-13952-w
15688,7,1500,22,2022,https://doi.org/10.1186/s12889-022-13880-9
15689,7,1467,22,2022,https://doi.org/10.1186/s12889-022-13874-7
15690,7,1456,22,2022,https://doi.org/10.1186/s12889-022-13847-w
15691,7,1451,22,2022,https://doi.org/10.1186/s12889-022-13845-y
15692,7,1449,22,2022,https://doi.org/10.1186/s12889-022-13846-x
15693,7,1425,22,2022,https://doi.org/10.1186/s12889-022-13844-z
15694,7,1423,22,2022,https://doi.org/10.1186/s12889-022-13812-7
15695,7,1413,22,2022,https://doi.org/10.1186/s12889-022-13777-7
15696,7,1397,22,2022,https://doi.org/10.1186/s12889-022-13695-8
15697,7,1332,22,2022,https://doi.org/10.1186/s12889-022-13746-0
15698,7,1311,22,2022,https://doi.org/10.1186/s12889-022-13700-0
15699,7,1297,22,2022,https://doi.org/10.1186/s12889-022-13668-x
15700,7,1289,22,2022,https://doi.org/10.1186/s12889-022-13723-7
15701,7,1282,22,2022,https://doi.org/10.1186/s12889-022-13705-9
15702,7,1254,22,2022,https://doi.org/10.1186/s12889-022-13450-z
15703,7,1249,22,2022,https://doi.org/10.1186/s12889-022-13613-y
15704,7,1226,22,2022,https://doi.org/10.1186/s12889-022-13629-4
15705,7,1181,22,2022,https://doi.org/10.1186/s12889-022-13608-9
15706,7,1178,22,2022,https://doi.org/10.1186/s12889-022-13539-5
15707,7,1177,22,2022,https://doi.org/10.1186/s12889-022-13577-z
15708,7,1170,22,2022,https://doi.org/10.1186/s12889-022-13268-9
15709,7,1146,22,2022,https://doi.org/10.1186/s12889-022-13545-7
15710,7,1141,22,2022,https://doi.org/10.1186/s12889-022-13526-w
15711,7,1119,22,2022,https://doi.org/10.1186/s12889-022-13516-y
15712,7,1118,22,2022,https://doi.org/10.1186/s12889-022-13306-6
15713,7,1058,22,2022,https://doi.org/10.1186/s12889-022-13498-x
15714,7,1048,22,2022,https://doi.org/10.1186/s12889-022-13421-4
15715,7,1046,22,2022,https://doi.org/10.1186/s12889-022-13404-5
15716,7,1037,22,2022,https://doi.org/10.1186/s12889-022-13448-7
15717,7,1015,22,2022,https://doi.org/10.1186/s12889-022-13397-1
15718,7,1007,22,2022,https://doi.org/10.1186/s12889-022-13381-9
15719,7,1005,22,2022,https://doi.org/10.1186/s12889-022-13257-y
15720,7,1003,22,2022,https://doi.org/10.1186/s12889-022-13219-4
15721,7,990,22,2022,https://doi.org/10.1186/s12889-022-13401-8
15722,7,961,22,2022,https://doi.org/10.1186/s12889-022-13183-z
15723,7,936,22,2022,https://doi.org/10.1186/s12889-022-13247-0
15724,7,929,22,2022,https://doi.org/10.1186/s12889-022-13123-x
15725,7,923,22,2022,https://doi.org/10.1186/s12889-022-13321-7
15726,7,904,22,2022,https://doi.org/10.1186/s12889-022-13346-y
15727,7,898,22,2022,https://doi.org/10.1186/s12889-022-13322-6
15728,7,886,22,2022,https://doi.org/10.1186/s12889-022-13248-z
15729,7,858,22,2022,https://doi.org/10.1186/s12889-022-13264-z
15730,7,843,22,2022,https://doi.org/10.1186/s12889-022-13294-7
15731,7,825,22,2022,https://doi.org/10.1186/s12889-022-13193-x
15732,7,820,22,2022,https://doi.org/10.1186/s12889-022-13244-3
15733,7,783,22,2022,https://doi.org/10.1186/s12889-022-13004-3
15734,7,776,22,2022,https://doi.org/10.1186/s12889-022-13207-8
15735,7,770,22,2022,https://doi.org/10.1186/s12889-022-12801-0
15736,7,715,22,2022,https://doi.org/10.1186/s12889-022-13139-3
15737,7,706,22,2022,https://doi.org/10.1186/s12889-022-13054-7
15738,7,662,22,2022,https://doi.org/10.1186/s12889-022-13074-3
15739,7,641,22,2022,https://doi.org/10.1186/s12889-022-13095-y
15740,7,631,22,2022,https://doi.org/10.1186/s12889-022-13032-z
15741,7,588,22,2022,https://doi.org/10.1186/s12889-022-12986-4
15742,7,582,22,2022,https://doi.org/10.1186/s12889-022-12977-5
15743,7,580,22,2022,https://doi.org/10.1186/s12889-022-12959-7
15744,7,576,22,2022,https://doi.org/10.1186/s12889-022-12985-5
15745,7,565,22,2022,https://doi.org/10.1186/s12889-022-12848-z
15746,7,563,22,2022,https://doi.org/10.1186/s12889-022-12840-7
15747,7,505,22,2022,https://doi.org/10.1186/s12889-022-12929-z
15748,7,470,22,2022,https://doi.org/10.1186/s12889-022-12868-9
15749,7,451,22,2022,https://doi.org/10.1186/s12889-022-12835-4
15750,7,443,22,2022,https://doi.org/10.1186/s12889-022-12837-2
15751,7,417,22,2022,https://doi.org/10.1186/s12889-022-12838-1
15752,7,411,22,2022,https://doi.org/10.1186/s12889-022-12751-7
15753,7,404,22,2022,https://doi.org/10.1186/s12889-022-12805-w
15754,7,371,22,2022,https://doi.org/10.1186/s12889-022-12786-w
15755,7,367,22,2022,https://doi.org/10.1186/s12889-022-12746-4
15756,7,353,22,2022,https://doi.org/10.1186/s12889-022-12780-2
15757,7,336,22,2022,https://doi.org/10.1186/s12889-022-12566-6
15758,7,333,22,2022,https://doi.org/10.1186/s12889-022-12749-1
15759,7,324,22,2022,https://doi.org/10.1186/s12889-022-12748-2
15760,7,300,22,2022,https://doi.org/10.1186/s12889-022-12660-9
15761,7,272,22,2022,https://doi.org/10.1186/s12889-022-12578-2
15762,7,248,22,2022,https://doi.org/10.1186/s12889-022-12631-0
15763,7,245,22,2022,https://doi.org/10.1186/s12889-022-12654-7
15764,7,216,22,2022,https://doi.org/10.1186/s12889-022-12626-x
15765,7,213,22,2022,https://doi.org/10.1186/s12889-021-12412-1
15766,7,164,22,2022,https://doi.org/10.1186/s12889-022-12539-9
15767,7,157,22,2022,https://doi.org/10.1186/s12889-022-12564-8
15768,7,110,22,2022,https://doi.org/10.1186/s12889-022-12535-z
15769,7,49,22,2022,https://doi.org/10.1186/s12889-021-12450-9
15770,7,44,22,2022,https://doi.org/10.1186/s12889-021-12455-4
15771,7,38,22,2022,https://doi.org/10.1186/s12889-021-12444-7
15772,7,33,22,2022,https://doi.org/10.1186/s12889-021-12378-0
15773,7,24,22,2022,https://doi.org/10.1186/s12889-021-12240-3
15774,7,21,22,2022,https://doi.org/10.1186/s12889-021-12462-5
15775,7,13,22,2022,https://doi.org/10.1186/s12889-021-12353-9
15776,7,2323,21,2021,https://doi.org/10.1186/s12889-021-12325-z
15777,7,2314,21,2021,https://doi.org/10.1186/s12889-021-12166-w
15778,7,2291,21,2021,https://doi.org/10.1186/s12889-021-12307-1
15779,7,2264,21,2021,https://doi.org/10.1186/s12889-021-12289-0
15780,7,2225,21,2021,https://doi.org/10.1186/s12889-021-12225-2
15781,7,2219,21,2021,https://doi.org/10.1186/s12889-021-12266-7
15782,7,2214,21,2021,https://doi.org/10.1186/s12889-021-12235-0
15783,7,2197,21,2021,https://doi.org/10.1186/s12889-021-12263-w
15784,7,2053,21,2021,https://doi.org/10.1186/s12889-021-12140-6
15785,7,2041,21,2021,https://doi.org/10.1186/s12889-021-11919-x
15786,7,2039,21,2021,https://doi.org/10.1186/s12889-021-12141-5
15787,7,2037,21,2021,https://doi.org/10.1186/s12889-021-12076-x
15788,7,1985,21,2021,https://doi.org/10.1186/s12889-021-12035-6
15789,7,1952,21,2021,https://doi.org/10.1186/s12889-021-11997-x
15790,7,1937,21,2021,https://doi.org/10.1186/s12889-021-11974-4
15791,7,1929,21,2021,https://doi.org/10.1186/s12889-021-11962-8
15792,7,1880,21,2021,https://doi.org/10.1186/s12889-021-11933-z
15793,7,1875,21,2021,https://doi.org/10.1186/s12889-021-11403-6
15794,7,1867,21,2021,https://doi.org/10.1186/s12889-021-11936-w
15795,7,1866,21,2021,https://doi.org/10.1186/s12889-021-11924-0
15796,7,1863,21,2021,https://doi.org/10.1186/s12889-020-09974-x
15797,7,1820,21,2021,https://doi.org/10.1186/s12889-021-11840-3
15798,7,1797,21,2021,https://doi.org/10.1186/s12889-021-11842-1
15799,7,1793,21,2021,https://doi.org/10.1186/s12889-021-11845-y
15800,7,1769,21,2021,https://doi.org/10.1186/s12889-021-11735-3
15801,7,1726,21,2021,https://doi.org/10.1186/s12889-021-11787-5
15802,7,1692,21,2021,https://doi.org/10.1186/s12889-021-11726-4
15803,7,1688,21,2021,https://doi.org/10.1186/s12889-021-11641-8
15804,7,1650,21,2021,https://doi.org/10.1186/s12889-021-11707-7
15805,7,1634,21,2021,https://doi.org/10.1186/s12889-021-11659-y
15806,7,1628,21,2021,https://doi.org/10.1186/s12889-021-11661-4
15807,7,1600,21,2021,https://doi.org/10.1186/s12889-021-11645-4
15808,7,1585,21,2021,https://doi.org/10.1186/s12889-021-11609-8
15809,7,1581,21,2021,https://doi.org/10.1186/s12889-021-11581-3
15810,7,1574,21,2021,https://doi.org/10.1186/s12889-021-11608-9
15811,7,1559,21,2021,https://doi.org/10.1186/s12889-021-11619-6
15812,7,1558,21,2021,https://doi.org/10.1186/s12889-021-11555-5
15813,7,1504,21,2021,https://doi.org/10.1186/s12889-021-11566-2
15814,7,1477,21,2021,https://doi.org/10.1186/s12889-021-11526-w
15815,7,1464,21,2021,https://doi.org/10.1186/s12889-021-11502-4
15816,7,1463,21,2021,https://doi.org/10.1186/s12889-021-11499-w
15817,7,1449,21,2021,https://doi.org/10.1186/s12889-021-11493-2
15818,7,1423,21,2021,https://doi.org/10.1186/s12889-021-11482-5
15819,7,1374,21,2021,https://doi.org/10.1186/s12889-021-11457-6
15820,7,1372,21,2021,https://doi.org/10.1186/s12889-021-11438-9
15821,7,1371,21,2021,https://doi.org/10.1186/s12889-021-11425-0
15822,7,1369,21,2021,https://doi.org/10.1186/s12889-021-11405-4
15823,7,1367,21,2021,https://doi.org/10.1186/s12889-021-11313-7
15824,7,1360,21,2021,https://doi.org/10.1186/s12889-021-11372-w
15825,7,1351,21,2021,https://doi.org/10.1186/s12889-021-11257-y
15826,7,1338,21,2021,https://doi.org/10.1186/s12889-021-11387-3
