rank,number_of_citations,article_number,volume,year,doi_link
19717,6,597,25,2025,https://doi.org/10.1186/s12889-025-21901-6
19718,6,506,25,2025,https://doi.org/10.1186/s12889-025-21679-7
19719,6,375,25,2025,https://doi.org/10.1186/s12889-025-21490-4
19720,6,247,25,2025,https://doi.org/10.1186/s12889-025-21482-4
19721,6,239,25,2025,https://doi.org/10.1186/s12889-025-21466-4
19722,6,227,25,2025,https://doi.org/10.1186/s12889-025-21423-1
19723,6,202,25,2025,https://doi.org/10.1186/s12889-025-21435-x
19724,6,197,25,2025,https://doi.org/10.1186/s12889-025-21380-9
19725,6,196,25,2025,https://doi.org/10.1186/s12889-025-21372-9
19726,6,175,25,2025,https://doi.org/10.1186/s12889-025-21306-5
19727,6,159,25,2025,https://doi.org/10.1186/s12889-025-21379-2
19728,6,83,25,2025,https://doi.org/10.1186/s12889-025-21283-9
19729,6,27,25,2025,https://doi.org/10.1186/s12889-024-21227-9
19730,6,17,25,2025,https://doi.org/10.1186/s12889-024-21252-8
19731,6,3600,24,2024,https://doi.org/10.1186/s12889-024-21175-4
19732,6,3596,24,2024,https://doi.org/10.1186/s12889-024-21162-9
19733,6,3591,24,2024,https://doi.org/10.1186/s12889-024-21184-3
19734,6,3480,24,2024,https://doi.org/10.1186/s12889-024-21084-6
19735,6,3478,24,2024,https://doi.org/10.1186/s12889-024-21078-4
19736,6,3423,24,2024,https://doi.org/10.1186/s12889-024-21094-4
19737,6,3260,24,2024,https://doi.org/10.1186/s12889-024-20740-1
19738,6,3248,24,2024,https://doi.org/10.1186/s12889-024-20749-6
19739,6,3162,24,2024,https://doi.org/10.1186/s12889-024-20675-7
19740,6,3160,24,2024,https://doi.org/10.1186/s12889-024-20699-z
19741,6,3147,24,2024,https://doi.org/10.1186/s12889-024-20641-3
19742,6,3129,24,2024,https://doi.org/10.1186/s12889-024-20596-5
19743,6,3079,24,2024,https://doi.org/10.1186/s12889-024-20504-x
19744,6,3059,24,2024,https://doi.org/10.1186/s12889-024-20480-2
19745,6,3026,24,2024,https://doi.org/10.1186/s12889-024-20497-7
19746,6,3017,24,2024,https://doi.org/10.1186/s12889-024-20544-3
19747,6,3010,24,2024,https://doi.org/10.1186/s12889-024-20170-z
19748,6,2994,24,2024,https://doi.org/10.1186/s12889-024-20512-x
19749,6,2963,24,2024,https://doi.org/10.1186/s12889-024-20478-w
19750,6,2879,24,2024,https://doi.org/10.1186/s12889-024-20336-9
19751,6,2862,24,2024,https://doi.org/10.1186/s12889-024-20287-1
19752,6,2844,24,2024,https://doi.org/10.1186/s12889-024-20038-2
19753,6,2761,24,2024,https://doi.org/10.1186/s12889-024-20213-5
19754,6,2722,24,2024,https://doi.org/10.1186/s12889-024-20237-x
19755,6,2711,24,2024,https://doi.org/10.1186/s12889-024-20236-y
19756,6,2693,24,2024,https://doi.org/10.1186/s12889-024-20193-6
19757,6,2676,24,2024,https://doi.org/10.1186/s12889-024-20168-7
19758,6,2642,24,2024,https://doi.org/10.1186/s12889-024-20122-7
19759,6,2603,24,2024,https://doi.org/10.1186/s12889-024-20013-x
19760,6,2590,24,2024,https://doi.org/10.1186/s12889-024-20153-0
19761,6,2550,24,2024,https://doi.org/10.1186/s12889-024-20082-y
19762,6,2509,24,2024,https://doi.org/10.1186/s12889-024-20023-9
19763,6,2460,24,2024,https://doi.org/10.1186/s12889-024-19995-5
19764,6,2449,24,2024,https://doi.org/10.1186/s12889-024-19944-2
19765,6,2404,24,2024,https://doi.org/10.1186/s12889-024-19909-5
19766,6,2403,24,2024,https://doi.org/10.1186/s12889-024-19835-6
19767,6,2397,24,2024,https://doi.org/10.1186/s12889-024-19640-1
19768,6,2395,24,2024,https://doi.org/10.1186/s12889-024-19823-w
19769,6,2386,24,2024,https://doi.org/10.1186/s12889-024-19679-0
19770,6,2380,24,2024,https://doi.org/10.1186/s12889-024-19899-4
19771,6,2331,24,2024,https://doi.org/10.1186/s12889-024-19728-8
19772,6,2266,24,2024,https://doi.org/10.1186/s12889-024-19667-4
19773,6,2254,24,2024,https://doi.org/10.1186/s12889-024-19740-y
19774,6,2246,24,2024,https://doi.org/10.1186/s12889-024-19787-x
19775,6,2217,24,2024,https://doi.org/10.1186/s12889-024-19762-6
19776,6,2193,24,2024,https://doi.org/10.1186/s12889-024-19672-7
19777,6,2174,24,2024,https://doi.org/10.1186/s12889-024-19685-2
19778,6,2151,24,2024,https://doi.org/10.1186/s12889-024-19677-2
19779,6,2133,24,2024,https://doi.org/10.1186/s12889-024-19675-4
19780,6,2123,24,2024,https://doi.org/10.1186/s12889-024-19449-y
19781,6,2071,24,2024,https://doi.org/10.1186/s12889-024-19621-4
19782,6,2052,24,2024,https://doi.org/10.1186/s12889-024-19448-z
19783,6,2045,24,2024,https://doi.org/10.1186/s12889-024-19524-4
19784,6,1998,24,2024,https://doi.org/10.1186/s12889-024-19540-4
19785,6,1991,24,2024,https://doi.org/10.1186/s12889-024-19431-8
19786,6,1946,24,2024,https://doi.org/10.1186/s12889-024-19481-y
19787,6,1934,24,2024,https://doi.org/10.1186/s12889-024-19468-9
19788,6,1840,24,2024,https://doi.org/10.1186/s12889-024-19294-z
19789,6,1815,24,2024,https://doi.org/10.1186/s12889-024-19329-5
19790,6,1760,24,2024,https://doi.org/10.1186/s12889-024-19239-6
19791,6,1756,24,2024,https://doi.org/10.1186/s12889-024-19252-9
19792,6,1739,24,2024,https://doi.org/10.1186/s12889-024-19200-7
19793,6,1728,24,2024,https://doi.org/10.1186/s12889-024-19196-0
19794,6,1727,24,2024,https://doi.org/10.1186/s12889-024-19161-x
19795,6,1708,24,2024,https://doi.org/10.1186/s12889-024-19224-z
19796,6,1702,24,2024,https://doi.org/10.1186/s12889-024-19116-2
19797,6,1684,24,2024,https://doi.org/10.1186/s12889-024-19170-w
19798,6,1663,24,2024,https://doi.org/10.1186/s12889-024-19042-3
19799,6,1653,24,2024,https://doi.org/10.1186/s12889-024-19168-4
19800,6,1633,24,2024,https://doi.org/10.1186/s12889-024-19143-z
19801,6,1609,24,2024,https://doi.org/10.1186/s12889-024-18915-x
19802,6,1577,24,2024,https://doi.org/10.1186/s12889-024-19088-3
19803,6,1572,24,2024,https://doi.org/10.1186/s12889-024-19049-w
19804,6,1562,24,2024,https://doi.org/10.1186/s12889-024-19084-7
19805,6,1547,24,2024,https://doi.org/10.1186/s12889-024-19011-w
19806,6,1516,24,2024,https://doi.org/10.1186/s12889-024-18892-1
19807,6,1456,24,2024,https://doi.org/10.1186/s12889-024-18994-w
19808,6,1452,24,2024,https://doi.org/10.1186/s12889-024-18967-z
19809,6,1443,24,2024,https://doi.org/10.1186/s12889-024-18898-9
19810,6,1415,24,2024,https://doi.org/10.1186/s12889-024-18746-w
19811,6,1405,24,2024,https://doi.org/10.1186/s12889-024-18889-w
19812,6,1404,24,2024,https://doi.org/10.1186/s12889-024-18919-7
19813,6,1392,24,2024,https://doi.org/10.1186/s12889-024-18899-8
19814,6,1377,24,2024,https://doi.org/10.1186/s12889-024-18896-x
19815,6,1360,24,2024,https://doi.org/10.1186/s12889-024-18852-9
19816,6,1344,24,2024,https://doi.org/10.1186/s12889-024-18785-3
19817,6,1343,24,2024,https://doi.org/10.1186/s12889-024-18854-7
19818,6,1339,24,2024,https://doi.org/10.1186/s12889-024-18588-6
19819,6,1315,24,2024,https://doi.org/10.1186/s12889-024-18461-6
19820,6,1303,24,2024,https://doi.org/10.1186/s12889-024-18788-0
19821,6,1299,24,2024,https://doi.org/10.1186/s12889-024-18727-z
19822,6,1296,24,2024,https://doi.org/10.1186/s12889-024-18757-7
19823,6,1281,24,2024,https://doi.org/10.1186/s12889-024-18493-y
19824,6,1272,24,2024,https://doi.org/10.1186/s12889-024-18777-3
19825,6,1238,24,2024,https://doi.org/10.1186/s12889-024-18569-9
19826,6,1236,24,2024,https://doi.org/10.1186/s12889-024-18758-6
19827,6,1205,24,2024,https://doi.org/10.1186/s12889-024-18674-9
19828,6,1188,24,2024,https://doi.org/10.1186/s12889-024-18572-0
19829,6,1178,24,2024,https://doi.org/10.1186/s12889-024-18668-7
19830,6,1128,24,2024,https://doi.org/10.1186/s12889-024-18580-0
19831,6,1100,24,2024,https://doi.org/10.1186/s12889-024-18610-x
19832,6,1093,24,2024,https://doi.org/10.1186/s12889-024-18552-4
19833,6,1090,24,2024,https://doi.org/10.1186/s12889-024-18622-7
19834,6,1067,24,2024,https://doi.org/10.1186/s12889-024-18547-1
19835,6,1034,24,2024,https://doi.org/10.1186/s12889-024-18554-2
19836,6,1008,24,2024,https://doi.org/10.1186/s12889-024-18417-w
19837,6,976,24,2024,https://doi.org/10.1186/s12889-024-18426-9
19838,6,894,24,2024,https://doi.org/10.1186/s12889-024-18349-5
19839,6,885,24,2024,https://doi.org/10.1186/s12889-024-18368-2
19840,6,877,24,2024,https://doi.org/10.1186/s12889-023-17175-5
19841,6,872,24,2024,https://doi.org/10.1186/s12889-024-18273-8
19842,6,864,24,2024,https://doi.org/10.1186/s12889-024-18333-z
19843,6,797,24,2024,https://doi.org/10.1186/s12889-024-18258-7
19844,6,761,24,2024,https://doi.org/10.1186/s12889-024-18294-3
19845,6,736,24,2024,https://doi.org/10.1186/s12889-024-18216-3
19846,6,720,24,2024,https://doi.org/10.1186/s12889-024-18194-6
19847,6,706,24,2024,https://doi.org/10.1186/s12889-024-18234-1
19848,6,694,24,2024,https://doi.org/10.1186/s12889-024-18215-4
19849,6,693,24,2024,https://doi.org/10.1186/s12889-024-18222-5
19850,6,664,24,2024,https://doi.org/10.1186/s12889-024-18169-7
19851,6,631,24,2024,https://doi.org/10.1186/s12889-024-18087-8
19852,6,617,24,2024,https://doi.org/10.1186/s12889-024-18093-w
19853,6,605,24,2024,https://doi.org/10.1186/s12889-024-18107-7
19854,6,604,24,2024,https://doi.org/10.1186/s12889-024-18128-2
19855,6,574,24,2024,https://doi.org/10.1186/s12889-024-18026-7
19856,6,569,24,2024,https://doi.org/10.1186/s12889-024-18052-5
19857,6,566,24,2024,https://doi.org/10.1186/s12889-024-18048-1
19858,6,565,24,2024,https://doi.org/10.1186/s12889-024-18039-2
19859,6,547,24,2024,https://doi.org/10.1186/s12889-024-17932-0
19860,6,545,24,2024,https://doi.org/10.1186/s12889-024-17863-w
19861,6,542,24,2024,https://doi.org/10.1186/s12889-024-18058-z
19862,6,528,24,2024,https://doi.org/10.1186/s12889-024-18032-9
19863,6,519,24,2024,https://doi.org/10.1186/s12889-024-17991-3
19864,6,503,24,2024,https://doi.org/10.1186/s12889-024-17968-2
19865,6,494,24,2024,https://doi.org/10.1186/s12889-024-17961-9
19866,6,493,24,2024,https://doi.org/10.1186/s12889-024-17921-3
19867,6,489,24,2024,https://doi.org/10.1186/s12889-024-17947-7
19868,6,475,24,2024,https://doi.org/10.1186/s12889-024-17996-y
19869,6,474,24,2024,https://doi.org/10.1186/s12889-024-17852-z
19870,6,472,24,2024,https://doi.org/10.1186/s12889-024-17957-5
19871,6,468,24,2024,https://doi.org/10.1186/s12889-024-17911-5
19872,6,450,24,2024,https://doi.org/10.1186/s12889-024-17847-w
19873,6,447,24,2024,https://doi.org/10.1186/s12889-024-17865-8
19874,6,445,24,2024,https://doi.org/10.1186/s12889-024-17880-9
19875,6,409,24,2024,https://doi.org/10.1186/s12889-024-17889-0
19876,6,386,24,2024,https://doi.org/10.1186/s12889-024-17884-5
19877,6,372,24,2024,https://doi.org/10.1186/s12889-024-17765-x
19878,6,341,24,2024,https://doi.org/10.1186/s12889-024-17814-5
19879,6,315,24,2024,https://doi.org/10.1186/s12889-024-17780-y
19880,6,305,24,2024,https://doi.org/10.1186/s12889-023-17181-7
19881,6,275,24,2024,https://doi.org/10.1186/s12889-024-17760-2
19882,6,265,24,2024,https://doi.org/10.1186/s12889-024-17653-4
19883,6,246,24,2024,https://doi.org/10.1186/s12889-024-17745-1
19884,6,244,24,2024,https://doi.org/10.1186/s12889-023-17515-5
19885,6,196,24,2024,https://doi.org/10.1186/s12889-024-17672-1
19886,6,156,24,2024,https://doi.org/10.1186/s12889-023-17543-1
19887,6,142,24,2024,https://doi.org/10.1186/s12889-024-17661-4
19888,6,122,24,2024,https://doi.org/10.1186/s12889-024-17677-w
19889,6,113,24,2024,https://doi.org/10.1186/s12889-023-17557-9
19890,6,55,24,2024,https://doi.org/10.1186/s12889-023-17371-3
19891,6,53,24,2024,https://doi.org/10.1186/s12889-023-17567-7
19892,6,16,24,2024,https://doi.org/10.1186/s12889-023-17537-z
19893,6,2544,23,2023,https://doi.org/10.1186/s12889-023-17395-9
19894,6,2523,23,2023,https://doi.org/10.1186/s12889-023-17328-6
19895,6,2494,23,2023,https://doi.org/10.1186/s12889-023-17325-9
19896,6,2484,23,2023,https://doi.org/10.1186/s12889-023-17393-x
19897,6,2449,23,2023,https://doi.org/10.1186/s12889-023-17340-w
19898,6,2443,23,2023,https://doi.org/10.1186/s12889-023-17282-3
19899,6,2437,23,2023,https://doi.org/10.1186/s12889-023-17329-5
19900,6,2436,23,2023,https://doi.org/10.1186/s12889-023-17349-1
19901,6,2424,23,2023,https://doi.org/10.1186/s12889-023-17288-x
19902,6,2416,23,2023,https://doi.org/10.1186/s12889-023-17174-6
19903,6,2400,23,2023,https://doi.org/10.1186/s12889-023-17327-7
19904,6,2399,23,2023,https://doi.org/10.1186/s12889-023-17304-0
19905,6,2373,23,2023,https://doi.org/10.1186/s12889-023-17311-1
19906,6,2370,23,2023,https://doi.org/10.1186/s12889-023-17074-9
19907,6,2367,23,2023,https://doi.org/10.1186/s12889-023-17265-4
19908,6,2363,23,2023,https://doi.org/10.1186/s12889-023-17299-8
19909,6,2340,23,2023,https://doi.org/10.1186/s12889-023-17230-1
19910,6,2336,23,2023,https://doi.org/10.1186/s12889-023-17202-5
19911,6,2330,23,2023,https://doi.org/10.1186/s12889-023-17274-3
19912,6,2294,23,2023,https://doi.org/10.1186/s12889-023-16774-6
19913,6,2256,23,2023,https://doi.org/10.1186/s12889-023-17211-4
19914,6,2255,23,2023,https://doi.org/10.1186/s12889-023-16319-x
19915,6,2234,23,2023,https://doi.org/10.1186/s12889-023-17039-y
19916,6,2221,23,2023,https://doi.org/10.1186/s12889-023-17126-0
19917,6,2191,23,2023,https://doi.org/10.1186/s12889-023-17098-1
19918,6,2150,23,2023,https://doi.org/10.1186/s12889-023-17115-3
19919,6,2141,23,2023,https://doi.org/10.1186/s12889-023-17050-3
19920,6,2127,23,2023,https://doi.org/10.1186/s12889-023-17062-z
19921,6,2108,23,2023,https://doi.org/10.1186/s12889-023-16956-2
19922,6,2102,23,2023,https://doi.org/10.1186/s12889-023-16965-1
19923,6,2077,23,2023,https://doi.org/10.1186/s12889-023-16979-9
19924,6,2036,23,2023,https://doi.org/10.1186/s12889-023-16935-7
19925,6,2019,23,2023,https://doi.org/10.1186/s12889-023-16961-5
19926,6,2001,23,2023,https://doi.org/10.1186/s12889-023-16950-8
19927,6,1987,23,2023,https://doi.org/10.1186/s12889-023-16455-4
19928,6,1984,23,2023,https://doi.org/10.1186/s12889-023-16435-8
19929,6,1983,23,2023,https://doi.org/10.1186/s12889-023-16832-z
19930,6,1981,23,2023,https://doi.org/10.1186/s12889-023-16943-7
19931,6,1927,23,2023,https://doi.org/10.1186/s12889-023-16855-6
19932,6,1925,23,2023,https://doi.org/10.1186/s12889-023-16795-1
19933,6,1919,23,2023,https://doi.org/10.1186/s12889-023-16811-4
19934,6,1895,23,2023,https://doi.org/10.1186/s12889-023-16788-0
19935,6,1861,23,2023,https://doi.org/10.1186/s12889-023-16692-7
19936,6,1854,23,2023,https://doi.org/10.1186/s12889-023-16675-8
19937,6,1825,23,2023,https://doi.org/10.1186/s12889-023-16618-3
19938,6,1822,23,2023,https://doi.org/10.1186/s12889-023-16639-y
19939,6,1808,23,2023,https://doi.org/10.1186/s12889-023-16738-w
19940,6,1807,23,2023,https://doi.org/10.1186/s12889-023-16732-2
19941,6,1806,23,2023,https://doi.org/10.1186/s12889-023-16706-4
19942,6,1793,23,2023,https://doi.org/10.1186/s12889-023-16737-x
19943,6,1778,23,2023,https://doi.org/10.1186/s12889-023-16676-7
19944,6,1752,23,2023,https://doi.org/10.1186/s12889-023-16631-6
19945,6,1715,23,2023,https://doi.org/10.1186/s12889-023-16472-3
19946,6,1712,23,2023,https://doi.org/10.1186/s12889-023-16587-7
19947,6,1707,23,2023,https://doi.org/10.1186/s12889-023-16572-0
19948,6,1693,23,2023,https://doi.org/10.1186/s12889-023-16609-4
19949,6,1690,23,2023,https://doi.org/10.1186/s12889-023-15739-z
19950,6,1677,23,2023,https://doi.org/10.1186/s12889-023-16536-4
19951,6,1649,23,2023,https://doi.org/10.1186/s12889-023-16553-3
19952,6,1632,23,2023,https://doi.org/10.1186/s12889-023-16483-0
19953,6,1616,23,2023,https://doi.org/10.1186/s12889-023-16557-z
19954,6,1602,23,2023,https://doi.org/10.1186/s12889-023-16517-7
19955,6,1590,23,2023,https://doi.org/10.1186/s12889-023-16522-w
19956,6,1555,23,2023,https://doi.org/10.1186/s12889-023-16494-x
19957,6,1540,23,2023,https://doi.org/10.1186/s12889-023-16438-5
19958,6,1499,23,2023,https://doi.org/10.1186/s12889-023-16392-2
19959,6,1488,23,2023,https://doi.org/10.1186/s12889-023-16396-y
19960,6,1471,23,2023,https://doi.org/10.1186/s12889-023-16357-5
19961,6,1467,23,2023,https://doi.org/10.1186/s12889-023-16360-w
19962,6,1390,23,2023,https://doi.org/10.1186/s12889-023-16260-z
19963,6,1384,23,2023,https://doi.org/10.1186/s12889-023-16245-y
19964,6,1377,23,2023,https://doi.org/10.1186/s12889-023-16236-z
19965,6,1358,23,2023,https://doi.org/10.1186/s12889-023-16254-x
19966,6,1356,23,2023,https://doi.org/10.1186/s12889-023-16210-9
19967,6,1341,23,2023,https://doi.org/10.1186/s12889-023-16002-1
19968,6,1328,23,2023,https://doi.org/10.1186/s12889-023-16239-w
19969,6,1319,23,2023,https://doi.org/10.1186/s12889-023-16227-0
19970,6,1316,23,2023,https://doi.org/10.1186/s12889-023-16173-x
19971,6,1299,23,2023,https://doi.org/10.1186/s12889-023-16233-2
19972,6,1285,23,2023,https://doi.org/10.1186/s12889-023-16198-2
19973,6,1276,23,2023,https://doi.org/10.1186/s12889-023-15645-4
19974,6,1259,23,2023,https://doi.org/10.1186/s12889-023-15775-9
19975,6,1195,23,2023,https://doi.org/10.1186/s12889-023-15944-w
19976,6,1185,23,2023,https://doi.org/10.1186/s12889-023-15820-7
19977,6,1176,23,2023,https://doi.org/10.1186/s12889-023-15780-y
19978,6,1170,23,2023,https://doi.org/10.1186/s12889-023-15430-3
19979,6,1133,23,2023,https://doi.org/10.1186/s12889-023-16065-0
19980,6,1128,23,2023,https://doi.org/10.1186/s12889-023-15994-0
19981,6,1096,23,2023,https://doi.org/10.1186/s12889-023-15983-3
19982,6,1089,23,2023,https://doi.org/10.1186/s12889-023-15878-3
19983,6,1078,23,2023,https://doi.org/10.1186/s12889-023-15995-z
19984,6,1052,23,2023,https://doi.org/10.1186/s12889-023-15984-2
19985,6,1048,23,2023,https://doi.org/10.1186/s12889-023-15974-4
19986,6,1045,23,2023,https://doi.org/10.1186/s12889-023-15881-8
19987,6,1041,23,2023,https://doi.org/10.1186/s12889-023-15630-x
19988,6,1027,23,2023,https://doi.org/10.1186/s12889-023-15962-8
19989,6,1014,23,2023,https://doi.org/10.1186/s12889-023-15590-2
19990,6,1013,23,2023,https://doi.org/10.1186/s12889-023-15904-4
19991,6,980,23,2023,https://doi.org/10.1186/s12889-023-15828-z
19992,6,967,23,2023,https://doi.org/10.1186/s12889-023-15909-z
19993,6,955,23,2023,https://doi.org/10.1186/s12889-023-15766-w
19994,6,951,23,2023,https://doi.org/10.1186/s12889-023-15781-x
19995,6,875,23,2023,https://doi.org/10.1186/s12889-023-15826-1
19996,6,852,23,2023,https://doi.org/10.1186/s12889-023-15815-4
19997,6,801,23,2023,https://doi.org/10.1186/s12889-023-15679-8
19998,6,789,23,2023,https://doi.org/10.1186/s12889-023-15666-z
19999,6,756,23,2023,https://doi.org/10.1186/s12889-023-15600-3
20000,6,751,23,2023,https://doi.org/10.1186/s12889-023-15643-6
20001,6,748,23,2023,https://doi.org/10.1186/s12889-023-15632-9
20002,6,746,23,2023,https://doi.org/10.1186/s12889-023-15605-y
20003,6,715,23,2023,https://doi.org/10.1186/s12889-023-15560-8
20004,6,701,23,2023,https://doi.org/10.1186/s12889-023-15440-1
20005,6,688,23,2023,https://doi.org/10.1186/s12889-023-15636-5
20006,6,682,23,2023,https://doi.org/10.1186/s12889-023-15559-1
20007,6,680,23,2023,https://doi.org/10.1186/s12889-023-15548-4
20008,6,675,23,2023,https://doi.org/10.1186/s12889-023-15541-x
20009,6,604,23,2023,https://doi.org/10.1186/s12889-023-15338-y
20010,6,601,23,2023,https://doi.org/10.1186/s12889-023-15533-x
20011,6,596,23,2023,https://doi.org/10.1186/s12889-023-15395-3
20012,6,587,23,2023,https://doi.org/10.1186/s12889-023-15491-4
20013,6,581,23,2023,https://doi.org/10.1186/s12889-023-15497-y
20014,6,529,23,2023,https://doi.org/10.1186/s12889-023-15288-5
20015,6,515,23,2023,https://doi.org/10.1186/s12889-023-15376-6
20016,6,495,23,2023,https://doi.org/10.1186/s12889-023-15417-0
20017,6,492,23,2023,https://doi.org/10.1186/s12889-023-15410-7
20018,6,471,23,2023,https://doi.org/10.1186/s12889-023-15324-4
20019,6,461,23,2023,https://doi.org/10.1186/s12889-022-14347-7
20020,6,449,23,2023,https://doi.org/10.1186/s12889-023-15157-1
20021,6,323,23,2023,https://doi.org/10.1186/s12889-023-15207-8
20022,6,321,23,2023,https://doi.org/10.1186/s12889-023-14986-4
20023,6,294,23,2023,https://doi.org/10.1186/s12889-022-14847-6
20024,6,280,23,2023,https://doi.org/10.1186/s12889-023-15190-0
20025,6,263,23,2023,https://doi.org/10.1186/s12889-023-15153-5
